id xcenter ycenter aperture_sum
4685 1230.3471 1382.0879 454.82478
4686 1769.966 1382.0742 49943.034
4687 76.69097 1383.6046 1554.0218
4688 279.03082 1383.5002 4077.5163
4689 1029.5068 1382.9299 769.39423
4690 1100.8525 1383.1005 992.46337
4691 1146.9414 1382.8823 961.58357
4692 1223.6788 1383.2253 1287.6905
4693 1258.5455 1383.0595 1097.7761
4694 1039.4499 1384.1392 1211.3966
4695 359.46655 1384.8669 429.29562
4696 477.19324 1384.5709 399.77695
4697 543.87425 1384.8423 350.65879
4698 1830.368 1385.3457 1019.6851
4699 702.96223 1386.3618 1613.4678
4700 805.12047 1385.6172 425.52252
4701 1341.7572 1386.3226 502.81905
4702 1179.6203 1387.5562 378.497
4703 1053.6607 1388.1123 179.50293
4704 1334.6842 1387.9545 515.11311
4705 845.02492 1389.0951 496.19145
4706 1088.6806 1388.9599 279.74741
4707 1138.8061 1388.689 3467.319
4708 1776.5522 1389.2569 1484.8095
4709 999.66944 1390.4736 2645.7516
4710 1126.1737 1389.8269 1745.2768
4711 1294.7555 1389.7547 818.15597
4712 593.65208 1391.3408 3624.7947
4713 693.92461 1391.2558 1285.8284
4714 867.09441 1390.7864 961.63546
4715 1452.4676 1391.1357 1176.5848
4716 800.90603 1391.6495 552.29125
4717 1579.124 1392.2505 2171.1245
4718 1904.991 1392.5916 880.22394
4719 1792.8686 1392.9849 349.71834
4720 1960.7112 1392.7114 26401.044
4721 358.49487 1394.4892 123.42512
4722 426.49541 1394.2147 730.33842
4723 307.85026 1395.0073 640.47714
4724 823.88193 1394.4427 59.86671
4725 1139.432 1395.3513 2469.5466
4726 162.61626 1396.246 2823.0461
4727 223.74922 1395.6731 890.82617
4728 679.04605 1395.8209 170.63359
4729 762.38599 1395.6383 3965.0286
4730 1225.9797 1395.9302 377.10419
4731 1685.3298 1396.0519 1988.5063
4732 1920.6566 1396.2209 58540.952
4733 338.42955 1396.4824 279.00868
4734 941.46941 1397.5805 431.51571
4735 1297.7637 1396.8868 550.47658
4736 1608.9301 1397.2822 598.95985
4737 1709.8332 1397.0962 -13.612463
4738 1720.2421 1397.5113 1251.4568
4739 397.70859 1398.3178 555.99834
4740 484.81145 1397.7152 242.57224
4741 798.07131 1397.9908 887.07973
4742 847.25956 1397.8631 318.94749
4743 1986.9292 1398.1418 2436.4338
4744 607.75656 1399.4945 2054.2368
4745 757.74828 1398.2393 1358.5177
4746 615.02533 1399.9084 11485.822
4747 655.96457 1400.2611 53974.288
4748 733.50333 1399.8527 1854.2389
4749 745.67663 1399.9187 2386.3616
4750 1112.8751 1400.3274 776.23068
4751 438.72305 1401.1842 2212.6926
4752 989.42627 1401.0783 877.06137
4753 543.13036 1402.357 2071.2153
4754 587.47338 1402.4096 1539.8559
4755 939.05167 1401.7511 216.48345
4756 1171.6096 1401.9812 388.16229
4757 1747.7384 1402.9855 281.75784
4758 200.73196 1402.7357 169.0262
4759 467.21735 1403.2881 476.11236
4760 500.18692 1402.9115 407.91633
4761 528.61309 1402.8631 435.73841
4762 743.55025 1402.5177 3058.7631
4763 752.17932 1402.5858 296.20986
4764 1057.216 1403.3079 3575.7589
4765 676.70908 1403.927 2235.7533
4766 963.64558 1404.3197 1985.9519
4767 1004.8384 1404.1583 1234.3916
4768 1222.9344 1404.0955 515.28792
4769 2039.3479 1403.6864 190019.07
4770 94.487115 1404.707 758.50034
4771 143.85428 1405.3765 10027.806
4772 463.72823 1405.4526 505.46076
4773 1034.5979 1405.1036 519.17274
4774 1471.8324 1404.7233 1172.345
4775 76.505134 1405.7306 1705.5498
4776 229.05728 1406.2852 339.41332
4777 371.47784 1406.5392 844.96172
4778 1251.3929 1405.5311 2969.6456
4779 1342.8571 1406.0911 418.89425
4780 1546.9044 1405.6004 1431.6023
4781 1570.6617 1405.6169 928.45129
4782 1236.2816 1406.6083 1648.7247
4783 172.00432 1407.9568 5938.8163
4784 353.87545 1408.0438 387.44497
4785 727.90446 1407.474 929.06811
4786 998.54856 1407.9746 646.84391
4787 261.52996 1409.2747 670.69946
4788 1302.4827 1409.4159 317.57348
4789 108.77697 1409.9474 55938.338
4790 321.60264 1410.1105 1930.321
4791 719.70324 1410.2898 457.06214
4792 924.07987 1410.0959 258.80176
4793 1159.9665 1409.6271 1261.8817
4794 1595.5225 1410.4263 522.04833
4795 1660.0523 1410.401 11280.615
4796 1854.1705 1409.8856 848.76131
4797 762.74277 1411.277 397.14404
4798 1990.4812 1410.7291 3503.8
4799 672.49367 1412.2769 542.19438
4800 1359.1854 1411.6162 355.6259
4801 558.55658 1413.5464 485.29948
4802 978.61982 1412.7463 2491.5837
4803 1177.8034 1413.0723 1830.1352
4804 1435.4985 1412.9426 1673.4622
4805 905.07776 1413.5995 567.07047
4806 1275.0218 1414.011 5897.3313
4807 1483.7297 1414.2674 519.94997
4808 2015.7031 1414.2583 158.36694
4809 471.53324 1415.176 2286.0559
4810 880.49224 1415.273 3214.1317
4811 962.51269 1415.9817 10671.741
4812 1057.554 1416.2683 2136.626
4813 1234.3279 1416.0175 2681.9661
4814 1024.5809 1416.6543 2076.7924
4815 1153.6118 1417.3659 1209.9028
4816 1367.8819 1416.6295 4082.6473
4817 1665.548 1416.4354 574.90939
4818 567.1706 1417.774 815.3317
4819 1045.2715 1417.8922 327.55914
4820 409.70171 1418.8799 965.4777
4821 495.77137 1418.7791 1326.9232
4822 528.84276 1418.6827 108.71471
4823 667.22844 1419.272 17169.834
4824 878.42524 1418.5211 1313.1001
4825 1007.905 1418.6025 675.85347
4826 936.0041 1420.3085 647.80212
4827 25.072913 1421.3582 547.00666
4828 550.88306 1420.9396 2451.6712
4829 1001.9624 1420.8718 2166.4375
4830 191.54411 1422.369 4247.2629
4831 515.01496 1421.8225 168.90755
4832 542.33841 1422.2733 361.08406
4833 789.8863 1422.8999 1234.0893
4834 905.18562 1422.137 318.9083
4835 1208.9013 1421.5141 534.54773
4836 680.94125 1423.2601 358.16852
4837 819.52884 1423.1584 438.54801
4838 1111.574 1423.0522 11106.588
4839 1121.4382 1422.9384 1269.4913
4840 1140.4151 1423.0473 2673.7551
4841 1805.0757 1422.9148 502.8402
4842 1919.1389 1422.5506 888.22908
4843 1230.8879 1423.8569 236.63982
4844 428.30784 1425.0868 452.19574
4845 727.79749 1425.3551 553.93645
4846 805.83516 1424.6825 513.50979
4847 1062.4667 1424.5751 1730.1306
4848 1363.8377 1425.4807 1096.3927
4849 1399.8518 1425.139 45410.747
4850 788.7246 1426.231 1965.0141
4851 1368.6606 1425.9334 318.66302
4852 1625.7963 1426.156 819.68104
4853 696.36157 1426.5983 424.57332
4854 897.42608 1426.884 4694.7738
4855 1030.2508 1427.5638 542.89209
4856 60.520194 1427.733 474.29383
4857 704.79865 1428.3812 383.1332
4858 1249.2556 1427.5939 2339.9851
4859 1465.1981 1428.5418 665.264
4860 400.79854 1428.5891 61051.133
4861 1154.7659 1428.9662 747.81333
4862 1198.2739 1428.738 3421.5583
4863 616.36281 1429.8117 339.81776
4864 1599.8241 1430.2538 1366.0789
4865 1977.5161 1430.3828 474.98769
4866 700.84646 1431.4402 2047.3973
4867 1168.0134 1431.1035 671.67561
4868 791.94405 1432.3376 3721.4143
4869 1130.7626 1432.3687 1135836.4
4870 1504.4138 1431.7217 5382.5856
4871 532.94866 1433.0952 257.99978
4872 179.62578 1434.155 110322.04
4873 684.50013 1435.0146 449.49322
4874 879.56253 1434.8553 777.35982
4875 1463.7302 1435.3607 27990.553
4876 2044.0266 1434.2977 -1407.8914
4877 83.273819 1436.2025 1338.1299
4878 582.33898 1437.4725 364.18833
4879 844.75393 1436.6969 731.59893
4880 1017.8304 1437.1853 30650.793
4881 1768.8635 1437.4015 2157.23
4882 1813.2441 1437.561 208.85444
4883 91.295962 1437.62 7100.9367
4884 872.38152 1437.6253 59.358129
4885 1066.0886 1438.2105 410.17931
4886 1730.7828 1437.8678 44.772645
4887 1278.5486 1438.6749 1765.0562
4888 145.20508 1440.1447 518.36802
4889 744.56915 1440.0796 395.4073
4890 765.74616 1440.9498 17639.308
4891 1005.9409 1440.8452 29847.97
4892 1093.0846 1441.4216 2182.3522
4893 1191.0512 1441.1803 203.01158
4894 666.11552 1441.7257 6454.9611
4895 1249.7732 1441.6927 1124.6856
4896 267.65777 1442.6248 268.88199
4897 330.95723 1442.7751 4161.7086
4898 375.58346 1442.8511 488.89434
4899 1938.3332 1443.535 650.41649
4900 995.57906 1444.7945 965.53477
4901 640.44571 1445.2002 1097.4541
4902 702.43093 1445.3536 721.65607
4903 1270.6937 1445.1464 14194.125
4904 405.92293 1445.9681 893.97354
4905 857.69465 1445.8622 30100.543
4906 1326.1742 1446.357 4271.2613
4907 463.08686 1446.6142 10268.502
4908 656.4079 1446.9883 2243.519
4909 1139.742 1447.5316 60722.682
4910 843.39173 1450.036 823.80108
4911 1583.9192 1449.0946 913.40268
4912 64.886361 1450.1831 393.82733
4913 542.44482 1450.1024 140.9492
4914 1279.4078 1450.1771 4289.864
4915 1408.8447 1449.921 525.66251
4916 1544.3697 1450.3795 3165.405
4917 28.750506 1451.4504 3321.8039
4918 993.93962 1451.4482 28077.334
4919 89.390816 1452.0607 226.06003
4920 804.5683 1451.7932 519.63817
4921 810.68294 1451.7571 345.57478
4922 782.27475 1453.2443 311.24117
4923 1754.4734 1452.8953 1694.3249
4924 844.60127 1454.2012 1024.3167
4925 937.94086 1454.066 391.80774
4926 1664.8276 1453.7494 255.4662
4927 1686.6922 1453.9114 9897.2024
4928 236.29987 1454.7371 959.72606
4929 426.95267 1455.0648 2951.3208
4930 568.00461 1454.9521 2003.2108
4931 1124.4369 1454.4991 2660.1186
4932 1850.8724 1454.8242 316.54198
4933 490.42676 1455.6794 5955.3518
4934 1959.0205 1456.1233 805.79098
4935 685.5711 1457.3752 1357.6146
4936 1609.5918 1456.8401 318.40817
4937 724.31649 1457.7688 270.61516
4938 925.77108 1457.7737 406.58986
4939 967.66193 1458.3873 1894.4784
4940 1114.1407 1457.8642 924.96674
4941 1324.2485 1458.1999 2353.9124
4942 1088.778 1458.805 1376.5107
4943 1208.0612 1459.1442 266.08421
4944 1840.508 1459.3361 635.70283
4945 345.15811 1459.854 363.41074
4946 873.54599 1459.8505 417.84986
4947 1189.6029 1459.9168 483.35338
4948 1258.8331 1460.3089 18090.362
4949 1523.8938 1459.5035 126551.71
4950 1637.6715 1460.7009 799.4206
4951 193.55751 1461.339 57557.161
4952 370.13258 1460.6102 109.83732
4953 1078.5154 1460.9162 7603.4786
4954 1146.1176 1461.4106 511.07293
4955 1326.0957 1460.4374 2326.5326
4956 447.60122 1462.0117 1642.8602
4957 648.57469 1462.4447 608.45226
4958 1212.8536 1461.8611 1014.2813
4959 1730.7059 1461.7395 607.59497
4960 1982.7004 1462.3418 2002.7837
4961 0.52281187 1462.7356 718.34288
4962 831.06208 1462.4614 903.05503
4963 1931.5385 1462.5272 499.15132
4964 712.80241 1464.5532 1098.3375
4965 747.99681 1465.4822 1710.298
4966 846.95938 1465.3842 532.6611
4967 926.45677 1464.8488 2305.5752
4968 1901.3832 1464.9259 552.14192
4969 93.871854 1465.8871 622.03233
4970 305.32875 1466.2636 883.08695
4971 905.24232 1465.8266 1574.5708
4972 1142.2539 1465.7393 738.65143
4973 1155.3369 1466.4298 155.17524
4974 1165.2269 1465.9921 366.74105
4975 1722.2018 1465.6999 657.26961
4976 704.52467 1466.3981 920.9251
4977 965.7827 1467.1952 334.96193
4978 1065.6935 1466.6192 205.99252
4979 1742.7205 1467.3149 3041.0756
4980 1115.6995 1468.9161 461.28657
4981 1396.1841 1469.1876 457.66242
4982 749.88154 1470.3381 317.54758
4983 2019.5821 1471.5356 223.45728
4984 422.73245 1472.2625 6785.5608
4985 721.39663 1473.1384 916.35356
4986 1359.9346 1473.0248 227.9085
4987 618.63895 1474.5039 1074.9857
4988 712.31483 1473.8513 2085.7301
4989 732.93877 1474.1226 1179.6559
4990 1017.8648 1474.4375 750.84287
4991 1191.1276 1474.3003 601.91245
4992 1542.856 1473.5609 109781.51
4993 396.68441 1474.6011 367.53004
4994 474.65426 1474.3599 906.53105
4995 903.71199 1475.7959 572.20801
4996 1007.4589 1474.7428 1166.6041
4997 1522.8728 1475.5267 7120.9255
4998 1824.7098 1474.5628 1063.4894
4999 221.21378 1476.3433 1528.7682
5000 1732.7785 1475.9199 6573.791
5001 1834.0757 1476.0333 389.50885
5002 242.86515 1476.7962 1723.6986
5003 1488.8437 1477.337 3079.3194
5004 1857.0881 1477.2357 1308.1163
5005 1538.5567 1476.739 4203.4912
5006 1480.3205 1478.4746 4246.1559
5007 1590.1544 1479.3023 325.37582
5008 1635.4034 1479.0649 174.24008
5009 336.24443 1479.9094 340.82886
5010 890.38897 1479.694 259739.42
5011 1156.9114 1480.4774 174.86724
5012 598.13128 1481.2421 837.60779
5013 1134.264 1481.2424 1720.3134
5014 1336.6884 1482.0094 674.55437
5015 1553.612 1481.917 90.217163
5016 744.59973 1483.4698 5320.8724
5017 1783.8003 1483.3051 1704.7459
5018 863.71607 1483.2195 183.41523
5019 1000.5681 1484.3913 1290.6496
5020 1081.6298 1485.5452 386.18834
5021 1015.0362 1486.9718 632.43098
5022 1427.3678 1487.0009 613.96868
5023 645.55403 1487.8021 346.93647
5024 781.56151 1487.9075 568.50203
5025 811.40972 1488.1318 59.394528
5026 1035.9704 1487.7306 582.19545
5027 1066.4018 1487.5435 1419.5475
5028 1287.2335 1488.3678 1695.0515
5029 1579.064 1487.5913 730.54468
5030 636.30109 1489.1378 546.35099
5031 730.47258 1488.6107 498.19795
5032 1228.8092 1488.6019 268.31792
5033 1890.8599 1489.3567 72.966057
5034 689.62483 1490.0824 622.92733
5035 719.66211 1489.9571 2194.1032
5036 987.80934 1490.1338 360.45295
5037 1147.9954 1489.5657 9187.1088
5038 611.4501 1491.4258 543.34911
5039 1481.1032 1490.6471 2268.9297
5040 1779.6174 1491.0821 2529.0904
5041 2021.6529 1491.4576 366.16567
5042 755.31962 1492.4639 2054.7053
5043 825.49458 1491.7023 521.90464
5044 831.28759 1491.8417 6891.1305
5045 1372.5599 1491.7878 357.90671
5046 1768.1612 1491.503 8319.5343
5047 114.60144 1493.3762 1422.2104
5048 1877.5962 1493.2105 3551.2592
5049 1688.5791 1494.0727 298.02048
5050 1809.3891 1493.8595 1264.3768
5051 1202.9017 1494.7879 607.72524
5052 109.19949 1495.7359 1788.4126
5053 353.89184 1496.0585 340.46019
5054 1450.0793 1495.8518 39217.099
5055 35.278452 1497.1412 772.01426
5056 680.21133 1497.0167 2186.6614
5057 786.67652 1496.7545 4398.0356
5058 1329.8925 1497.5095 151.69552
5059 1630.7329 1497.5439 1250.5434
5060 91.389933 1498.6088 205.22889
5061 274.77615 1499.0149 182.80076
5062 810.83456 1499.0694 1114.9671
5063 166.41297 1499.7403 483.11056
5064 230.91361 1500.0079 1800.1119
5065 637.50001 1499.6248 11259.084
5066 1177.7347 1500.1287 1162.3386
5067 541.37335 1500.5993 3233.2261
5068 1709.2361 1501.1855 1199.6985
5069 427.79913 1502.2301 59.559629
5070 1208.9047 1502.2127 1856.3108
5071 1420.9461 1501.9964 3032.9103
5072 1025.9935 1502.7809 984.29312
5073 1061.0007 1502.9559 1080.1586
5074 1307.7346 1502.8602 559.15122
5075 1628.4862 1503.3772 2650.2516
5076 721.81884 1504.105 739.51963
5077 1087.2772 1503.8769 351.55638
5078 17.135501 1505.084 496.62169
5079 68.521164 1505.7046 723.94667
5080 697.77178 1505.2201 1042.644
5081 825.85398 1505.0611 2111.2865
5082 1197.9246 1505.1598 530.57297
5083 960.86497 1506.2872 512.80327
5084 1166.0337 1506.2286 207.43999
5085 1355.9467 1506.0895 445.11602
5086 973.82473 1506.5906 12510.483
5087 1183.1332 1507.2066 1630.8537
5088 1470.6422 1507.1988 1467.5069
5089 642.25028 1507.5962 860.76704
5090 757.08725 1507.9723 908.73767
5091 890.64941 1508.3916 1871.3579
5092 1574.9361 1507.661 919.96706
5093 176.06226 1509.5346 702.5599
5094 428.2356 1509.0853 958.90606
5095 854.35649 1508.8875 1183.6505
5096 636.2738 1510.0595 661.14175
5097 1122.2603 1509.4447 390.31083
5098 1233.8605 1509.5447 295.27454
5099 1307.7639 1510.1666 470.47652
5100 1542.753 1510.0076 633.77476
5101 1760.9822 1509.713 1168.0188
5102 2044.007 1509.9726 -1421.9886
5103 86.231292 1510.9074 4681.2294
5104 770.37914 1510.9684 5221.7555
5105 639.12402 1512.8887 934.69801
5106 1639.2164 1513.1606 1384.1991
5107 51.626132 1513.9586 429.93154
5108 498.85654 1513.73 270.43281
5109 1275.3088 1513.8632 704.78567
5110 324.05077 1514.958 1583.3845
5111 1690.8122 1515.1105 1422.9115
5112 120.23908 1516.1795 2645.4932
5113 183.12234 1515.6561 6385.217
5114 223.88204 1516.274 455.30212
5115 490.50989 1516.2558 413.98907
5116 731.65697 1516.3008 1598.2457
5117 865.93048 1516.2043 2710.0517
5118 1266.0173 1516.2151 12885.646
5119 1503.9027 1515.6814 925.96622
5120 919.39117 1516.5294 1697.2771
5121 1044.8796 1517.0937 231.46826
5122 1081.5915 1516.7917 754.71674
5123 1299.9292 1516.7669 1202.8104
5124 1852.6605 1516.4058 747.24561
5125 702.58905 1518.1274 664.05078
5126 1225.3119 1517.7409 349.83304
5127 1877.8449 1518.0331 139.73355
5128 1979.777 1518.6011 3110.7312
5129 200.09152 1519.5016 336.52519
5130 1783.069 1519.6033 1926.0813
5131 1820.1891 1519.9041 12229.431
5132 1213.2122 1520.8936 30077.983
5133 1597.4771 1521.1791 762.92683
5134 1687.9204 1521.1959 182.4562
5135 278.31745 1522.1734 1113.906
5136 399.18041 1521.8092 272.52287
5137 1331.7158 1522.3975 398.24877
5138 1439.5479 1521.6334 1848.9437
5139 241.13178 1523.4659 267.92148
5140 425.18372 1523.1589 711.75322
5141 1142.2779 1523.3213 651.45917
5142 1359.8313 1523.5965 425.89295
5143 958.68632 1523.7513 1969.0437
5144 226.70844 1524.8827 709.0155
5145 891.31219 1525.3956 10704.902
5146 1120.0442 1524.6751 928.67448
5147 327.02103 1526.3695 399.72826
5148 421.73275 1525.4013 467.22366
5149 586.37909 1525.3568 265.22144
5150 614.20894 1525.7444 927.39151
5151 665.99816 1525.6734 365.47595
5152 1266.1781 1526.0186 150.19032
5153 1339.485 1525.8017 6959.8578
5154 1568.4369 1526.5557 1672.6511
5155 1674.0171 1525.559 821.57577
5156 643.8472 1526.72 1988.4245
5157 902.40549 1528.4802 2181.6986
5158 549.49895 1528.311 726.21988
5159 348.33281 1529.7781 236.75705
5160 490.23918 1529.4199 2553.105
5161 1970.0628 1530.4777 605.84661
5162 622.0189 1531.4949 691.25114
5163 1250.1585 1530.646 20371.323
5164 869.06723 1532.3232 661.15063
5165 983.63839 1531.6601 719.56398
5166 1556.204 1532.0901 993.60712
5167 1578.4789 1531.9153 2911.9207
5168 128.51061 1533.0358 86.69373
5169 393.73411 1532.8718 77478.344
5170 507.2146 1533.1623 220.23703
5171 1347.6303 1533.4591 477.89655
5172 1401.4014 1533.478 538.29163
5173 1100.9708 1533.6737 618.63833
5174 1147.4616 1533.6617 382.47351
5175 1425.2595 1533.8706 274.55453
5176 455.84198 1534.9605 682.3963
5177 1178.9383 1535.4286 1111.2089
5178 1196.5254 1534.7281 559.41618
5179 303.71045 1536.4345 195.81896
5180 722.03845 1536.3546 471.84248
5181 808.29955 1536.2266 499.2021
5182 1450.4954 1536.5662 1855.5515
5183 1889.6654 1536.3874 3073.5706
5184 206.676 1537.4561 57923.817
5185 384.35201 1536.6029 2061.1342
5186 612.14862 1537.1893 107.6876
5187 630.97358 1537.4292 671.40331
5188 1331.489 1537.171 313.95505
5189 1503.8091 1536.9923 206.3262
5190 1173.9923 1537.892 1504.5531
5191 1976.6306 1537.7744 178.24965
5192 227.57601 1539.3068 1299.8011
5193 585.70584 1539.3 311.34627
5194 2015.3318 1539.403 24.794765
5195 1155.0322 1540.0742 1022.9351
5196 1595.2154 1540.2096 28927.659
5197 144.3759 1540.7511 514.25585
5198 937.15565 1540.493 1300.3991
5199 1213.3496 1541.1603 1546.9208
5200 53.603097 1541.6957 273368.81
5201 1548.4152 1541.4872 620.54205
5202 716.18297 1543.0167 256.84407
5203 197.33556 1544.2949 1557.5083
5204 1047.4678 1543.7902 608.42501
5205 1310.1264 1544.5925 531.57191
5206 1026.6081 1545.5485 2006.808
5207 1479.2949 1545.1657 411.1131
5208 1522.1647 1544.6935 1942.5427
5209 434.77856 1545.6704 1229.4161
5210 577.12603 1545.7395 428.4607
5211 1037.9534 1546.9579 489.63212
5212 1676.1002 1546.8984 149.68134
5213 283.32471 1547.9248 631.41949
5214 900.22236 1548.4404 2188.4894
5215 961.31498 1548.4008 208.17609
5216 1727.8068 1547.961 451.84111
5217 187.08423 1548.5163 3817.0826
5218 1938.6273 1548.8861 278.75225
5219 869.44693 1550.187 2092.5175
5220 954.32687 1550.5018 475.90741
5221 1866.8783 1549.8783 24863.188
5222 487.4525 1550.6315 714.46869
5223 1187.0843 1551.5425 1694.5925
5224 2031.5275 1550.9243 2011.146
5225 8.1402252 1552.1067 2491.2977
5226 179.56888 1552.5101 1960.9092
5227 1194.0592 1552.4893 191.64425
5228 1306.2373 1551.8844 523.1034
5229 1159.2526 1553.0643 955.40064
5230 1462.5747 1552.5141 337.08655
5231 1602.1353 1552.7202 1999.8283
5232 1483.7489 1554.4239 198.9927
5233 1279.6572 1555.4475 1470.7081
5234 888.70569 1555.5866 1138.8577
5235 986.10388 1555.8806 914.12426
5236 1671.9219 1556.4324 2064.5867
5237 626.61738 1556.5361 1180.8726
5238 1026.4901 1556.628 857.76027
5239 1628.5219 1557.2626 13745.358
5240 321.1057 1558.0716 786.73274
5241 416.73241 1558.3684 788.53593
5242 1065.5832 1558.471 843.95754
5243 1078.7579 1558.4621 618.31783
5244 832.05265 1559.5375 260.78026
5245 841.28847 1559.286 2566.0472
5246 1648.7765 1558.6931 423.4185
5247 1327.8298 1560.6043 482.59931
5248 144.15259 1560.9805 570.49593
5249 205.91048 1561.4266 5162.8297
5250 862.73492 1561.2476 779.9675
5251 2017.3136 1561.2837 1604.0079
5252 215.96021 1561.9116 114544.73
5253 605.02188 1561.9989 310.07793
5254 1366.8946 1561.5372 806.66808
5255 290.54541 1562.5735 1286.1453
5256 475.01095 1563.493 4327.9885
5257 1385.9629 1562.8801 199.76665
5258 957.12218 1563.5514 564.44347
5259 1032.8186 1565.3624 952.20869
5260 1187.9845 1564.4641 661.49709
5261 1674.1551 1564.5807 1443.7795
5262 1015.0927 1567.079 587.68603
5263 1522.5776 1565.684 590.53146
5264 410.98972 1567.1014 943.48862
5265 531.82229 1567.3473 2062.0306
5266 827.23208 1566.7209 692.19761
5267 906.17681 1566.7647 1320.6959
5268 1058.1359 1566.9215 8535.7469
5269 1851.511 1567.7243 2.0474841
5270 958.88957 1569.2935 704.72579
5271 1405.4625 1570.5227 2389.4388
5272 1431.998 1570.3316 416.76478
5273 450.06177 1570.8737 288.67648
5274 518.13527 1571.3739 4374.1294
5275 1016.3432 1570.5581 1126.3975
5276 867.61186 1571.4991 419.46168
5277 462.52957 1572.6183 6706.6583
5278 1633.4979 1573.3026 1696.907
5279 618.89371 1573.6581 1508.6882
5280 885.91582 1574.7906 2007.4019
5281 986.11872 1575.0994 606.08202
5282 1002.7039 1575.2104 1809.1407
5283 4.1015083 1576.4405 1203.9512
5284 88.929723 1575.9995 8978.8233
5285 897.92845 1575.6836 10787.116
5286 1172.1747 1575.8317 1499.157
5287 518.45625 1576.7046 13633.75
5288 1672.1206 1576.993 526.32209
5289 2026.0346 1576.7713 355.9432
5290 240.85352 1578.3094 483.9132
5291 767.76066 1578.0597 501.06889
5292 1127.0764 1577.8414 1019.7613
5293 1349.1006 1578.5564 1179.315
5294 366.91845 1579.3508 482.17007
5295 1177.9902 1579.5002 9985.4814
5296 1473.5373 1579.9539 1329.2445
5297 1519.8121 1580.9542 3513.597
5298 1012.5149 1581.7189 936.58077
5299 1037.2748 1581.9583 1694.6827
5300 1489.5415 1582.4886 1978.4311
5301 1639.1782 1582.9663 279.50734
5302 1645.4869 1582.4224 399.66909
5303 433.72971 1584.3158 401.71947
5304 511.04748 1584.3978 294.13425
5305 636.37186 1584.1201 29828.362
5306 959.40504 1584.3189 78.838851
5307 582.15713 1584.8585 636.09069
5308 977.88756 1584.7899 1821.337
5309 1295.5332 1585.3813 1723.4725
5310 1722.1353 1584.7334 389.36968
5311 335.73414 1586.3038 572.93956
5312 514.52806 1586.108 402.04067
5313 1826.6541 1586.6454 492.28253
5314 1499.7404 1586.9263 669.67911
5315 1449.3114 1587.5425 249.10096
5316 905.0493 1589.002 5450.6958
5317 1018.318 1589.0059 435.3978
5318 2027.1529 1589.225 478.53937
5319 895.84668 1590.4501 736.78728
5320 833.28642 1590.5881 2541.7743
5321 1066.3427 1591.0575 1630.9934
5322 1114.8115 1590.627 467.59962
5323 1290.0147 1590.7744 793.54729
5324 1375.2607 1591.348 279.65876
5325 1828.4266 1591.4688 2522.3277
5326 326.8637 1592.2508 9119.8946
5327 849.538 1592.0739 2077.4971
5328 726.70248 1593.0064 759.39993
5329 770.58657 1592.9895 507.69015
5330 921.15727 1593.3732 1025.6451
5331 354.56823 1593.2366 873.85207
5332 870.11593 1594.3256 267.73053
5333 883.12286 1595.0097 2089.473
5334 1216.8335 1595.3381 56.831076
5335 742.64803 1595.741 559.73973
5336 1178.7907 1595.7984 334.27029
5337 685.8047 1596.7727 876.49739
5338 1554.0374 1598.0027 291.32786
5339 1984.7107 1597.8443 589.16754
5340 813.66519 1598.9378 3112.4658
5341 1034.8813 1599.4067 1364.4183
5342 1448.7257 1599.4016 1228.8879
5343 1642.0073 1598.663 699.57111
5344 1080.1622 1599.9744 1849.2811
5345 1135.4116 1599.8267 2204.9327
5346 196.28574 1600.7095 758.18828
5347 617.27182 1601.5969 3549.7865
5348 736.87997 1601.4363 2237.3812
5349 1429.5143 1601.8262 460.38198
5350 125.61348 1602.6394 957.29786
5351 1120.0551 1602.9537 3761.6868
5352 1224.405 1602.9215 445.98823
5353 1345.9753 1602.9277 447.80594
5354 306.71162 1603.9489 769.7161
5355 841.53024 1603.8382 2176.5429
5356 1278.1574 1604.1332 746.14183
5357 1351.8318 1603.6065 993.47206
5358 701.467 1604.9924 186.7117
5359 759.01569 1605.1684 311184.86
5360 1048.4137 1605.818 72.192256
5361 1396.2786 1605.6803 3951.7661
5362 1247.6542 1607.0452 2460.1758
5363 1504.0989 1606.9247 875.39047
5364 739.1061 1607.9453 720.12141
5365 1648.8729 1607.4601 322.07496
5366 497.82516 1608.5216 460.69433
5367 830.16738 1609.529 656.77448
5368 1111.5543 1609.4429 2200.0517
5369 508.67821 1610.1085 1242.4246
5370 926.72798 1609.8895 986.5485
5371 1190.4533 1609.9273 8974.2301
5372 63.668052 1611.4633 720.56978
5373 479.25227 1612.5076 1619.8726
5374 1120.087 1611.4527 676.6616
5375 1810.7543 1612.3823 507.39554
5376 1863.2109 1612.2991 2402.7578
5377 1882.4983 1613.9435 -18.479391
5378 370.63128 1613.5823 1696.0595
5379 728.0872 1613.7039 343.31215
5380 1564.8822 1613.9443 547.68591
5381 1889.3807 1614.5569 2531.1003
5382 1.3580245 1614.5774 683.35497
5383 547.28269 1617.0713 2567.2969
5384 418.86128 1617.5349 361.48429
5385 87.178061 1618.745 218.23381
5386 272.15724 1621.2218 949.66709
5387 280.5048 1620.8465 48862.108
5388 735.18574 1621.1493 2234.24
5389 752.30251 1622.6754 2285.349
5390 1193.9159 1621.1301 1330.4123
5391 1496.7815 1621.5415 479.85443
5392 72.754251 1621.5776 540.96405
5393 356.1124 1621.5492 356.11897
5394 689.45046 1621.7633 452.91666
